country_name,country_code,indicator_name,value,year
Europe & Central Asia,ECS,Population ages 15-64 (% of total population),62.963838,1968-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 15-64, female (% of female population)",64.415333,1996-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 20-24, male (% of male population)",8.244931,1971-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 20-24, male (% of male population)",6.280467,2018-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 25-29, female (% of female population)",6.01705,1969-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 25-29, male (% of male population)",7.607705,1999-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 30-34, female (% of female population)",7.022566,2017-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 35-39, male (% of male population)",6.963921,1969-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 35-39, male (% of male population)",7.771129,2001-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 40-44, female (% of female population)",6.530179,1992-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 40-44, female (% of female population)",6.749873,2018-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 45-49, female (% of female population)",6.63787,2018-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 50-54, female (% of female population)",6.197536,2002-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 50-54, male (% of male population)",5.950296,2000-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 50-54, male (% of male population)",6.964483,2015-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 55-59, female (% of female population)",6.153428,2009-01-01 00:00:00
Europe & Central Asia,ECS,Population ages 65 and above (% of total population),11.495163,1979-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 65 and above, female (% of female population)",12.283788,1972-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 65 and above, male (% of male population)",7.664725,1969-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 65-69, male (% of male population)",2.681754,1983-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 65-69, male (% of male population)",3.872349,1999-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 65-69, male (% of male population)",4.802832,2020-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 70-74, female (% of female population)",4.326621,2001-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 70-74, female (% of female population)",3.91059,2016-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 70-74, male (% of male population)",3.733273,2020-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 80 and above, male (% of male population)",1.322563,1984-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 80 and above, male (% of male population)",2.713792,2013-01-01 00:00:00
Europe & Central Asia,ECS,"Population ages 80 and older, female (% of female population)",2.770561,1982-01-01 00:00:00
Europe & Central Asia,ECS,"Population, female (% of total population)",51.667214,2010-01-01 00:00:00
Europe & Central Asia,ECS,"Population, male (% of total population)",48.257517,1989-01-01 00:00:00
Europe & Central Asia,ECS,Prevalence of anemia among non-pregnant women (% of women ages 15-49),16.377787,2006-01-01 00:00:00
Europe & Central Asia,ECS,Prevalence of anemia among pregnant women (%),22.537656,2007-01-01 00:00:00
Europe & Central Asia,ECS,Prevalence of overweight (% of adults),50.113082,1997-01-01 00:00:00
Europe & Central Asia,ECS,"Prevalence of overweight, female (% of female adults)",47.233454,1996-01-01 00:00:00
Europe & Central Asia,ECS,"Prevalence of overweight, male (% of male adults)",39.006418,1975-01-01 00:00:00
Europe & Central Asia,ECS,"Prevalence of overweight, male (% of male adults)",46.554799,1987-01-01 00:00:00
Europe & Central Asia,ECS,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",7.651015,2010-01-01 00:00:00
Europe & Central Asia,ECS,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",6.677138,2015-01-01 00:00:00
Europe & Central Asia,ECS,"Primary completion rate, male (% of relevant age group)",97.380478,2017-01-01 00:00:00
Europe & Central Asia,ECS,"Primary completion rate, total (% of relevant age group)",95.868553,1982-01-01 00:00:00
Europe & Central Asia,ECS,"Probability of dying among adolescents ages 10-14 years (per 1,000)",0.9,2017-01-01 00:00:00
Europe & Central Asia,ECS,Proportion of population pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure (%),0.121401,2015-01-01 00:00:00
Europe & Central Asia,ECS,Risk of catastrophic expenditure for surgical care (% of people at risk),11.74604,2007-01-01 00:00:00
Europe & Central Asia,ECS,Rural population (% of total population),41.696976,1965-01-01 00:00:00
Europe & Central Asia,ECS,Rural population (% of total population),32.055291,1993-01-01 00:00:00
Europe & Central Asia,ECS,Rural population growth (annual %),-0.424444,2019-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, primary (% net)",93.5232,1976-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, primary, female (% net)",92.32606,1976-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, primary, male (% net)",95.04119,1995-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, primary, male (% net)",95.42544,2006-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, primary, male (% net)",95.73681,2011-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, secondary (% net)",81.36614,1986-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, secondary, female (% net)",86.58153,2003-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, secondary, male (% gross)",96.079208,2005-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, secondary, male (% net)",86.26724,2006-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, tertiary (% gross)",61.181808,2010-01-01 00:00:00
Europe & Central Asia,ECS,"School enrollment, tertiary, female (% gross)",24.884319,1973-01-01 00:00:00
Europe & Central Asia,ECS,"Survival to age 65, female (% of cohort)",80.154628,1972-01-01 00:00:00
Europe & Central Asia,ECS,"Survival to age 65, female (% of cohort)",84.788541,2003-01-01 00:00:00
Europe & Central Asia,ECS,"Survival to age 65, male (% of cohort)",63.384753,1961-01-01 00:00:00
Europe & Central Asia,ECS,Urban population (% of total population),55.564966,1960-01-01 00:00:00
Europe & Central Asia,ECS,Urban population (% of total population),67.606314,1990-01-01 00:00:00
Europe & Central Asia,ECS,Urban population (% of total population),69.522898,2004-01-01 00:00:00
Europe & Central Asia,ECS,Urban population growth (annual %),1.176778,1981-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",47.817501,1961-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",39.933621,1998-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Age dependency ratio (% of working-age population),60.264973,1971-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Age dependency ratio (% of working-age population),56.853551,1980-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Age dependency ratio (% of working-age population),46.490983,2006-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Age dependency ratio (% of working-age population),51.243341,2020-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Current health expenditure (% of GDP),5.419978,2002-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Domestic private health expenditure (% of current health expenditure),38.418686,2002-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Domestic private health expenditure per capita, PPP  (current international $)",293.433671,2010-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Domestic private health expenditure per capita, PPP  (current international $)",360.469951,2014-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,External health expenditure (% of current health expenditure),0.29497,2007-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Fertility rate, total (births per woman)",2.748581,1975-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"GNI per capita, Atlas method (current US$)",6982.98781,2009-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Hospital beds (per 1,000 people)",10.765537,1990-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Immunization, BCG (% of one-year-old children)",95.131023,2019-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Immunization, DPT (% of children ages 12-23 months)",90.237348,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Immunization, measles (% of children ages 12-23 months)",82.278981,1995-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Labor force, female (% of total labor force)",44.839552,1996-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Labor force, female (% of total labor force)",44.260387,2015-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, female (years)",71.983089,1996-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, male (years)",63.85677,1990-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",66.219065,1978-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Literacy rate, youth total (% of people ages 15-24)",98.575607,1996-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality caused by road traffic injury (per 100,000 people)",12.641318,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality caused by road traffic injury, female (per 100,000 female population)",9.677831,2002-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",1.397769,2012-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",1.061622,2019-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",8.831922,2002-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",5.442829,2009-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",4.327377,2012-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate, adult, female (per 1,000 female adults)",139.928609,2002-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant (per 1,000 live births)",37.30636,1991-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant (per 1,000 live births)",17.977929,2008-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant (per 1,000 live births)",10.526445,2018-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate, under-5 (per 1,000)",27.223784,2004-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Mortality rate, under-5, male (per 1,000)",19.410282,2011-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Out-of-pocket expenditure (% of current health expenditure),31.86683,2012-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Out-of-pocket expenditure per capita (current US$),128.201737,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Out-of-pocket expenditure per capita, PPP (current international $)",267.266703,2010-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,People practicing open defecation (% of population),0.179085,2000-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,People practicing open defecation (% of population),0.097016,2011-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"People practicing open defecation, rural (% of rural population)",0.164161,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"People using at least basic sanitation services, urban  (% of urban population)",96.181115,2013-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,People using safely managed drinking water services (% of population),73.599563,2007-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 00-04, female (% of female population)",9.05777,1986-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 00-04, female (% of female population)",6.501272,2010-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 00-04, female (% of female population)",6.905708,2018-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 00-04, male (% of male population)",7.227485,2008-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Population ages 0-14 (% of total population),29.085787,1972-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Population ages 0-14 (% of total population),19.829436,2007-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 0-14, female (% of female population)",29.654383,1964-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 0-14, female (% of female population)",27.875004,1970-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 05-09, female (% of female population)",8.448662,1986-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 05-09, female (% of female population)",8.512662,1988-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 05-09, female (% of female population)",7.378285,1999-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 05-09, male (% of male population)",9.564508,1980-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 05-09, male (% of male population)",9.712543,1994-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 10-14, male (% of male population)",10.04084,1961-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 15-19, female (% of female population)",7.343683,1986-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 15-19, female (% of female population)",8.087231,1998-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 15-64, female (% of female population)",63.450979,1982-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 20-24, female (% of female population)",8.592556,1961-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 30-34, female (% of female population)",6.834731,1972-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 30-34, female (% of female population)",7.32005,2010-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 35-39, male (% of male population)",5.638551,1960-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 35-39, male (% of male population)",7.568111,2015-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 40-44, male (% of male population)",7.305678,1978-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 40-44, male (% of male population)",7.518906,2000-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 45-49, female (% of female population)",6.31924,2019-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 50-54, male (% of male population)",6.516639,2011-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 55-59, male (% of male population)",3.491476,2000-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 60-64, female (% of female population)",4.654088,1970-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total population),8.022715,1974-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Population ages 65 and above (% of total population),11.448291,2007-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 65 and above, male (% of male population)",4.861554,1966-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 65 and above, male (% of male population)",8.929251,2017-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 65-69, female (% of female population)",3.454151,2012-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 65-69, male (% of male population)",2.384939,1990-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 65-69, male (% of male population)",2.647269,2012-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 70-74, female (% of female population)",3.275716,1986-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 70-74, female (% of female population)",2.709878,1988-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 70-74, male (% of male population)",1.277976,1990-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 70-74, male (% of male population)",1.994652,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 75-79, female (% of female population)",1.866342,1976-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population ages 75-79, male (% of male population)",0.863948,1972-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Population growth (annual %),0.358474,1993-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Population, male (% of total population)",47.891522,1995-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Prevalence of anemia among pregnant women (%),28.925012,2007-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Prevalence of anemia among pregnant women (%),27.713325,2018-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Prevalence of overweight (% of adults),47.793826,1993-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Prevalence of overweight, female (% of female adults)",48.826084,1990-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Prevalence of overweight, male (% of male adults)",41.002244,1986-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Prevalence of undernourishment (% of population),2.716567,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Prevalence of undernourishment (% of population),2.709541,2017-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Primary completion rate, male (% of relevant age group)",96.397331,1993-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Primary completion rate, total (% of relevant age group)",98.263412,2012-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Probability of dying among adolescents ages 15-19 years (per 1,000)",7.490743,1992-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Probability of dying among children ages 5-9 years (per 1,000)",3.166988,1998-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Probability of dying among children ages 5-9 years (per 1,000)",2.844042,2001-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Probability of dying among youth ages 20-24 years (per 1,000)",9.428536,1997-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Probability of dying among youth ages 20-24 years (per 1,000)",4.25193,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Rural population (% of total population),49.809006,1967-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Rural population (% of total population),35.284673,2005-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Rural population growth (annual %),-0.400432,1985-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Rural population growth (annual %),-0.309177,1986-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary, female (% net)",91.89726,2005-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary, male (% gross)",107.33075,1979-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary, male (% gross)",102.294647,2013-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary (% gross)",84.782143,1995-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary (% gross)",86.416679,2005-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary (% gross)",87.267822,2009-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary (% net)",88.08639,2018-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"School enrollment, secondary, female (% gross)",83.39756,1996-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Sex ratio at birth (male births per female births),1.06259,2007-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Survival to age 65, male (% of cohort)",57.159054,1961-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Survival to age 65, male (% of cohort)",58.153366,1972-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Survival to age 65, male (% of cohort)",58.968036,1988-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,"Unemployment, female (% of female labor force)",5.994715,1993-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),44.964779,1960-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),53.019403,1971-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),66.640302,2016-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Urban population growth (annual %),2.633164,1968-01-01 00:00:00
Europe & Central Asia (excluding high income),ECA,Urban population growth (annual %),0.198516,1996-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",46.716914,1961-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",50.376306,1981-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",51.300792,1983-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",46.818695,1994-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",39.763066,1997-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Age dependency ratio, young",31.00348,2003-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Age dependency ratio, young",28.397413,2013-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Birth rate, crude (per 1,000 people)",20.424474,1980-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Birth rate, crude (per 1,000 people)",13.020235,2002-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic general government health expenditure (% of current health expenditure),63.914103,2018-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Domestic general government health expenditure per capita, PPP (current international $)",591.341461,2011-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Fertility rate, total (births per woman)",2.627621,1977-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Fertility rate, total (births per woman)",1.781746,1996-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Fertility rate, total (births per woman)",1.855057,2012-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Hospital beds (per 1,000 people)",8.296975,1997-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Immunization, BCG (% of one-year-old children)",94.395742,1998-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Immunization, HepB3 (% of one-year-old children)",4.23409,1995-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Immunization, HepB3 (% of one-year-old children)",91.052327,2005-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Immunization, HepB3 (% of one-year-old children)",94.949768,2019-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Immunization, measles second dose (% of children by the nationally recommended age)",89.815983,2006-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Immunization, Pol3 (% of one-year-old children)",93.447238,2000-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Life expectancy at birth, female (years)",73.02071,1989-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,Lifetime risk of maternal death (%),0.067789,2001-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,Lifetime risk of maternal death (%),0.065337,2002-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult female (% of females ages 15 and above)",93.206818,1986-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult female (% of females ages 15 and above)",94.844513,1996-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult male (% of males ages 15 and above)",99.274132,2010-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,Low-birthweight babies (% of births),7.911247,2001-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,Low-birthweight babies (% of births),7.027631,2009-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",4.307303,2011-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)",3.463221,2015-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, adult, female (per 1,000 female adults)",127.863295,1967-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant (per 1,000 live births)",11.217114,2016-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant, female (per 1,000 live births)",11.716597,2013-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant, male (per 1,000 live births)",30.877836,2000-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, under-5 (per 1,000)",22.529102,2006-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, under-5, female (per 1,000)",39.887468,1992-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"People practicing open defecation, rural (% of rural population)",0.157213,2015-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,People using at least basic drinking water services (% of population),95.661589,2013-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"People using at least basic drinking water services, rural (% of rural population)",91.550558,2012-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,People using safely managed drinking water services (% of population),79.718336,2016-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,People using safely managed sanitation services (% of population),70.022754,2020-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"People using safely managed sanitation services, urban  (% of urban population)",60.517755,2003-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"People using safely managed sanitation services, urban  (% of urban population)",69.539658,2019-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 00-04, female (% of female population)",6.010466,2000-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 00-04, male (% of male population)",10.4987,1968-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 0-14, female (% of female population)",29.388963,1960-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 0-14, female (% of female population)",27.166458,1971-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 05-09, female (% of female population)",8.291405,1980-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 05-09, male (% of male population)",12.146314,1963-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 05-09, male (% of male population)",10.708393,1970-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 05-09, male (% of male population)",9.29383,1996-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 05-09, male (% of male population)",6.543993,2008-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 10-14, female (% of female population)",7.98862,1989-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 10-14, male (% of male population)",11.157867,1966-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 10-14, male (% of male population)",8.94373,1988-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-19, female (% of female population)",7.740623,1994-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-19, male (% of male population)",9.480783,2003-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-64, female (% of female population)",67.369016,2014-01-01 00:00:00
Europe & Central Asia (IDA & IBRD countries),TEC,"Population ages 15-64, female (% of female population)",65.117365,2019-01-01 00:00:00
